workorder,date_time_opened,date_time_closed,registration,total_time,ata_code,problem,date,action,cluster,cluster_name
1130708,2014-02-06 06:08:00,2014-02-06 10:13:00,N557ND,9635.8,2300.0,PILOTS PTT INOP.,2014-02-06,"REPLACED PILOTS PTT SWITCH, OPS CK GOOD.",c_17,pushrod tube
1130942,2014-02-12 16:44:00,2014-02-14 14:51:00,N547ND,9500.9,2300.0,PILOTS PTT INTERMITTENT.,2014-02-13,"REPLACED PILOTS PTT SWITCH, OPS CK GOOD.",c_17,pushrod tube
1131446,2014-02-27 20:28:00,2014-02-28 13:16:00,N577ND,8489.2,2310.0,RIGHT PTT INOP.,2014-02-27,"REPLACED PTT SWITCH, CHECKS GOOD.",c_17,pushrod tube
1131762,2014-03-10 08:19:00,2014-03-10 11:00:00,N532ND,7787.4,2300.0,PILOTS PTT SWITCH INOP.,2014-03-10,"REPLACED PILOTS SIDE PTT SWITCH, OPS CK GOOD.",c_17,pushrod tube
1131955,2014-03-13 18:14:00,2014-03-13 13:26:00,N510ND,8238.1,5230.0,BAGGAGE DOOR MISSING PUSH PIN.,2014-03-13,INSTALLED NEW PUSH PIN.,c_17,pushrod tube
1131968,2014-03-14 06:47:00,2014-03-22 13:01:00,N527ND,7808.799999999999,2700.0,CONTROL YOKE TO PUSH ROD TUBE IS LOOSE.,2014-03-21,INSTALLED & TIGHTENED NEW BOLT.,c_17,pushrod tube
1132337,2014-03-26 14:51:00,2014-03-26 13:42:00,N531ND,7427.200000000001,5510.0,EXCEEDED VFE BY 2 KNOTS W/ FLAPS @ 20 DEGREES.,2014-03-26,"INSPECTED FLAPS, GUIDES, PUSH RODS & MOTOR - NO DEFECTS FOUND.",c_17,pushrod tube
1132432,2014-03-29 10:19:00,2014-03-29 12:54:00,N529ND,14795.5,2300.0,PILOTS PTT INOP.,2014-03-29,"REPLACED PILOTS PTT SWITCH, OPS CK GOOD.",c_17,pushrod tube
1132433,2014-03-29 10:19:00,2014-03-29 12:54:00,N512ND,12448.3,2300.0,COPILOTS PTT INOP.,2014-03-29,"REPLACED COPILOTS PTT SWITCH, OPS CK GOOD.",c_17,pushrod tube
1132522,2014-04-03 08:10:00,2014-04-07 13:29:00,N572ND,10005.3,2300.0,PILOTS PTT INOP.,2014-04-03,"REPLACED PILOTS PTT SWITCH, OPS CK GOOD.",c_17,pushrod tube
1132678,2014-04-08 10:07:00,2014-04-08 13:14:00,N507ND,8832.2,2300.0,PILOTS PTT INOP.,2014-04-08,"REPLACED PILOTS PTT SWITCH, OPS CK GOOD.",c_17,pushrod tube
1132816,2014-04-12 08:06:00,2014-04-12 10:44:00,N531ND,7568.5,2300.0,PILOTS PUSH TO TALK SWITCH INOP.,2014-04-12,"REPLACED PILOTS PTT SWITCH, OPS CK GOOD.",c_17,pushrod tube
1132895,2014-04-15 06:24:00,2014-04-15 13:24:00,N579ND,6934.0,2300.0,PILOT SIDE PTT DIFFICULT TO PUSH.,2014-04-15,"REPLACED PILOT PTT SWITCH, OPS CK GOOD.",c_17,pushrod tube
1132932,2014-04-15 19:43:00,2014-04-16 13:39:00,N557ND,4134.1,2310.0,PTT SWITCH INOP.,2014-04-16,"REPLACED PTT, TESTS GOOD.",c_17,pushrod tube
1133296,2014-04-28 09:19:00,2014-04-29 12:40:00,N508ND,8780.3,2300.0,RIGHT SIDE PTT DOES NOT WORK.,2014-04-29,"REPLACED RIGHT SIDE PTT SWITCH, OPS CK GOOD.",c_17,pushrod tube
1133427,2014-05-02 21:55:00,2014-05-02 13:25:00,N508ND,8808.2,2310.0,PILOT PTT NOT WORKING.,2014-05-02,"CLEANED & TESTED PTT, CHECKS GOOD.",c_17,pushrod tube
1134124,2014-05-26 06:51:00,2014-05-27 12:59:00,N539ND,13755.0,2300.0,PILOTS PTT INTERMITTENT.,2014-05-26,"REPLACED PILOTS PTT SWITCH, OPS CK GOOD.",c_17,pushrod tube
1134191,2014-05-27 14:15:00,2014-05-28 14:43:00,N547ND,10311.8,2300.0,COPILOTS PTT INTERMITTENTLY CUTS OUT.,2014-05-28,"REPLACED COPILOTS PTT SWITCH, OPS CK GOOD.",c_17,pushrod tube
1134211,2014-05-28 06:12:00,2014-05-28 13:33:00,N570ND,11108.6,2300.0,PILOTS PTT INOP.,2014-05-28,"REPLACED PILOTS PTT SWITCH, OPS CK GOOD.",c_17,pushrod tube
1134217,2014-05-28 07:44:00,2014-05-28 13:27:00,N557ND,10450.900000000001,2300.0,COPILOTS PTT INTERMITTENTLY CUTS OUT.,2014-05-28,"REPLACED COPILOTS PTT SWITCH, OPS CK GOOD.",c_17,pushrod tube
1134233,2014-05-28 15:53:00,2014-05-29 14:21:00,N576ND,9571.7,2300.0,PILOTS PTT INOP.,2014-05-29,"REPLACED PILOTS PTT SWITCH, OPS CK GOOD.",c_17,pushrod tube
1134255,2014-05-29 08:08:00,2014-05-29 14:50:00,N520ND,10985.3,2300.0,COPILOTS PTT INOP.,2014-05-29,"REPLACED COPILOTS PTT SWITCH, OPS CK GOOD.",c_17,pushrod tube
1134478,2014-06-05 06:04:00,2014-06-05 15:03:00,N508ND,9150.5,2310.0,RIGHT SIDE PTT INTERMITTENT.,2014-06-05,FOUND BOTH PTT SWITCHES INTERMITTENT. REPLACED. CHECKS OK.,c_17,pushrod tube
1134588,2014-06-09 09:58:00,2014-06-09 11:13:00,N512ND,5355.4,7930.0,OIL PRESSURE LINE ADEL CLAMP ON #3 PUSH ROD TUBE NEEDS TO BE REPLACED.,2014-06-09,REMOVED & REPLACED ADEL CLAMP.,c_17,pushrod tube
1134728,2014-06-13 20:19:00,2014-06-13 14:33:00,N558ND,11467.4,2310.0,PTT SWITCH INTERMITTENT.,2014-06-13,"EXTENDED WIRING TO PTT SWITCH FROM INSTRUMENT PANEL. REPLACED PTT SWITCH, CHECKS GOOD.",c_17,pushrod tube
1134798,2014-06-17 07:57:00,2014-06-17 14:22:00,N562ND,7077.599999999999,2300.0,COPILOTS PTT IS INOP.,2014-06-17,"REPLACED COPILOTS PTT SWITCH, OPS CK GOOD.",c_17,pushrod tube
